time,SUSCEPTIBLE,INFECTED,EXPOSED,RECOVERED,DEAD
1152,16087,16,6,0,0
1153,16087,16,6,0,0
1154,16087,16,6,0,0
1155,16087,16,6,0,0
1156,16087,16,6,0,0
1157,16087,16,6,0,0
1158,16087,16,6,0,0
1159,16087,16,6,0,0
1160,16087,16,6,0,0
1161,16087,16,6,0,0
1162,16087,16,6,0,0
1163,16087,16,6,0,0
1164,16087,16,6,0,0
1165,16087,16,6,0,0
1166,16087,16,6,0,0
1167,16087,16,6,0,0
1168,16087,16,6,0,0
1169,16087,16,6,0,0
1170,16087,16,6,0,0
1171,16087,16,6,0,0
1172,16087,16,6,0,0
1173,16087,16,6,0,0
1174,16087,16,6,0,0
1175,16086,16,7,0,0
1176,16086,16,7,0,0
1177,16086,16,7,0,0
1178,16086,16,7,0,0
1179,16086,16,7,0,0
1180,16086,16,7,0,0
1181,16086,16,7,0,0
1182,16086,16,7,0,0
1183,16086,16,7,0,0
1184,16086,16,7,0,0
1185,16086,16,7,0,0
1186,16086,16,7,0,0
1187,16086,16,7,0,0
1188,16086,16,7,0,0
1189,16086,16,7,0,0
1190,16086,16,7,0,0
1191,16086,16,7,0,0
1192,16086,16,7,0,0
1193,16086,16,7,0,0
1194,16086,16,7,0,0
1195,16086,16,7,0,0
1196,16086,16,7,0,0
1197,16086,16,7,0,0
1198,16085,16,8,0,0
1199,16085,16,8,0,0
1200,16085,16,8,0,0
1201,16085,16,8,0,0
1202,16085,16,8,0,0
1203,16085,16,8,0,0
1204,16085,16,8,0,0
1205,16085,16,8,0,0
1206,16085,16,8,0,0
1207,16085,16,8,0,0
1208,16085,16,8,0,0
1209,16085,16,8,0,0
1210,16085,16,8,0,0
1211,16085,16,8,0,0
1212,16085,16,8,0,0
1213,16085,16,8,0,0
1214,16085,16,8,0,0
1215,16085,16,8,0,0
1216,16085,16,8,0,0
1217,16085,16,8,0,0
1218,16085,16,8,0,0
1219,16085,16,8,0,0
1220,16085,16,8,0,0
1221,16085,16,8,0,0
1222,16085,16,8,0,0
1223,16085,16,8,0,0
1224,16085,16,8,0,0
1225,16085,16,8,0,0
1226,16085,16,8,0,0
1227,16085,16,8,0,0
1228,16085,16,8,0,0
1229,16085,16,8,0,0
1230,16085,16,8,0,0
1231,16085,16,8,0,0
1232,16084,16,9,0,0
1233,16084,16,9,0,0
1234,16084,16,9,0,0
1235,16084,16,9,0,0
1236,16084,16,9,0,0
1237,16084,16,9,0,0
1238,16084,16,9,0,0
1239,16084,16,9,0,0
1240,16084,16,9,0,0
1241,16084,16,9,0,0
1242,16084,16,9,0,0
1243,16084,16,9,0,0
1244,16084,16,9,0,0
1245,16084,16,9,0,0
1246,16084,16,9,0,0
1247,16084,16,9,0,0
1248,16084,16,9,0,0
1249,16084,16,9,0,0
1250,16084,16,9,0,0
1251,16084,16,9,0,0
1252,16084,16,9,0,0
1253,16084,16,9,0,0
1254,16084,16,9,0,0
1255,16084,16,9,0,0
1256,16084,16,9,0,0
1257,16084,16,9,0,0
1258,16084,16,9,0,0
1259,16084,16,9,0,0
1260,16084,16,9,0,0
1261,16084,16,9,0,0
1262,16084,16,9,0,0
1263,16084,16,9,0,0
1264,16084,16,9,0,0
1265,16084,16,9,0,0
1266,16084,16,9,0,0
1267,16084,16,9,0,0
1268,16084,16,9,0,0
1269,16084,16,9,0,0
1270,16084,16,9,0,0
1271,16084,16,9,0,0
1272,16084,16,9,0,0
1273,16084,16,9,0,0
1274,16084,16,9,0,0
1275,16084,16,9,0,0
1276,16084,16,9,0,0
1277,16084,16,9,0,0
1278,16084,16,9,0,0
1279,16084,16,9,0,0
1280,16084,16,9,0,0
1281,16084,16,9,0,0
1282,16084,16,9,0,0
1283,16084,16,9,0,0
1284,16084,16,9,0,0
1285,16084,16,9,0,0
1286,16084,16,9,0,0
1287,16084,16,9,0,0
1288,16084,16,9,0,0
1289,16084,16,9,0,0
1290,16084,16,9,0,0
1291,16084,16,9,0,0
1292,16084,16,9,0,0
1293,16084,16,9,0,0
1294,16084,16,9,0,0
1295,16084,16,9,0,0
1296,16084,16,9,0,0
1297,16084,16,9,0,0
1298,16084,16,9,0,0
1299,16084,16,9,0,0
1300,16084,16,9,0,0
1301,16084,16,9,0,0
1302,16084,16,9,0,0
1303,16084,16,9,0,0
1304,16084,16,9,0,0
1305,16084,16,9,0,0
1306,16084,16,9,0,0
1307,16084,16,9,0,0
1308,16084,16,9,0,0
1309,16084,16,9,0,0
1310,16084,16,9,0,0
1311,16084,16,9,0,0
1312,16084,16,9,0,0
1313,16084,16,9,0,0
1314,16084,16,9,0,0
1315,16084,16,9,0,0
1316,16084,16,9,0,0
1317,16084,16,9,0,0
1318,16084,16,9,0,0
1319,16084,16,9,0,0
1320,16083,16,10,0,0
1321,16083,16,10,0,0
1322,16083,16,10,0,0
1323,16083,16,10,0,0
1324,16083,16,10,0,0
1325,16083,16,10,0,0
1326,16083,16,10,0,0
1327,16083,16,10,0,0
1328,16083,16,10,0,0
1329,16083,16,10,0,0
1330,16083,16,10,0,0
1331,16083,16,10,0,0
1332,16083,16,10,0,0
1333,16083,16,10,0,0
1334,16083,16,10,0,0
1335,16083,16,10,0,0
1336,16083,16,10,0,0
1337,16083,16,10,0,0
1338,16083,16,10,0,0
1339,16083,16,10,0,0
1340,16083,16,10,0,0
1341,16083,16,10,0,0
1342,16083,16,10,0,0
1343,16083,16,10,0,0
1344,16083,16,10,0,0
1345,16083,16,10,0,0
1346,16083,16,10,0,0
1347,16083,16,10,0,0
1348,16083,16,10,0,0
1349,16083,16,10,0,0
1350,16083,16,10,0,0
1351,16083,16,10,0,0
1352,16083,16,10,0,0
1353,16083,16,10,0,0
1354,16083,16,10,0,0
1355,16083,16,10,0,0
1356,16083,16,10,0,0
1357,16083,16,10,0,0
1358,16083,16,10,0,0
1359,16083,16,10,0,0
1360,16083,16,10,0,0
1361,16083,16,10,0,0
1362,16083,16,10,0,0
1363,16083,16,10,0,0
1364,16083,16,10,0,0
1365,16083,16,10,0,0
1366,16083,16,10,0,0
1367,16083,16,10,0,0
1368,16083,16,10,0,0
1369,16083,16,10,0,0
1370,16083,16,10,0,0
1371,16083,16,10,0,0
1372,16082,16,11,0,0
1373,16082,16,11,0,0
1374,16082,16,11,0,0
1375,16082,16,11,0,0
1376,16082,16,11,0,0
1377,16082,16,11,0,0
1378,16082,16,11,0,0
1379,16082,16,11,0,0
1380,16082,16,11,0,0
1381,16082,16,11,0,0
1382,16082,16,11,0,0
1383,16082,16,11,0,0
1384,16082,16,11,0,0
1385,16082,16,11,0,0
1386,16082,16,11,0,0
1387,16082,16,11,0,0
1388,16082,16,11,0,0
1389,16082,16,11,0,0
1390,16082,16,11,0,0
1391,16082,16,11,0,0
1392,16082,16,11,0,0
1393,16082,16,11,0,0
1394,16082,16,11,0,0
1395,16082,16,11,0,0
1396,16082,16,11,0,0
1397,16082,16,11,0,0
1398,16082,16,11,0,0
1399,16082,16,11,0,0
1400,16082,16,11,0,0
1401,16082,16,11,0,0
1402,16082,16,11,0,0
1403,16082,16,11,0,0
1404,16082,16,11,0,0
1405,16082,16,11,0,0
1406,16082,16,11,0,0
1407,16082,16,11,0,0
1408,16082,16,11,0,0
1409,16082,16,11,0,0
1410,16082,16,11,0,0
1411,16082,16,11,0,0
1412,16082,16,11,0,0
1413,16082,16,11,0,0
1414,16082,16,11,0,0
1415,16082,16,11,0,0
1416,16082,16,11,0,0
1417,16082,16,11,0,0
1418,16082,16,11,0,0
1419,16082,16,11,0,0
1420,16082,16,11,0,0
1421,16082,16,11,0,0
1422,16082,16,11,0,0
1423,16082,16,11,0,0
1424,16082,16,11,0,0
1425,16082,16,11,0,0
1426,16082,16,11,0,0
1427,16082,16,11,0,0
1428,16082,16,11,0,0
1429,16082,16,11,0,0
1430,16082,16,11,0,0
1431,16082,16,11,0,0
1432,16082,16,11,0,0
1433,16082,16,11,0,0
1434,16082,16,11,0,0
1435,16082,16,11,0,0
1436,16082,16,11,0,0
1437,16082,16,11,0,0
1438,16082,16,11,0,0
1439,16082,16,11,0,0
1440,16082,16,11,0,0
1441,16082,16,11,0,0
1442,16082,16,11,0,0
1443,16082,16,11,0,0
1444,16082,16,11,0,0
1445,16082,16,11,0,0
1446,16082,16,11,0,0
1447,16082,16,11,0,0
1448,16082,16,11,0,0
1449,16082,16,11,0,0
1450,16082,16,11,0,0
1451,16082,16,11,0,0
1452,16082,16,11,0,0
1453,16082,16,11,0,0
1454,16082,16,11,0,0
1455,16082,16,11,0,0
1456,16082,16,11,0,0
1457,16082,16,11,0,0
1458,16082,16,11,0,0
1459,16082,16,11,0,0
1460,16082,16,11,0,0
1461,16082,17,10,0,0
1462,16082,17,10,0,0
1463,16082,17,10,0,0
1464,16082,17,10,0,0
1465,16082,17,10,0,0
1466,16082,17,10,0,0
1467,16082,17,10,0,0
1468,16082,17,10,0,0
1469,16082,17,10,0,0
1470,16082,17,10,0,0
1471,16082,17,10,0,0
1472,16082,17,10,0,0
1473,16082,17,10,0,0
1474,16082,17,10,0,0
1475,16082,17,10,0,0
1476,16082,17,10,0,0
1477,16082,17,10,0,0
1478,16082,17,10,0,0
1479,16082,17,10,0,0
1480,16082,17,10,0,0
1481,16082,17,10,0,0
1482,16082,17,10,0,0
1483,16082,17,10,0,0
1484,16082,17,10,0,0
1485,16082,17,10,0,0
1486,16082,17,10,0,0
1487,16082,17,10,0,0
1488,16082,17,10,0,0
1489,16082,17,10,0,0
1490,16082,17,10,0,0
1491,16082,17,10,0,0
1492,16082,17,10,0,0
1493,16082,17,10,0,0
1494,16082,17,10,0,0
1495,16082,17,10,0,0
1496,16082,17,10,0,0
1497,16082,17,10,0,0
1498,16082,17,10,0,0
1499,16082,17,10,0,0
1500,16082,17,10,0,0
1501,16082,17,10,0,0
1502,16082,17,10,0,0
1503,16082,17,10,0,0
1504,16082,17,10,0,0
1505,16082,17,10,0,0
1506,16082,17,10,0,0
1507,16082,17,10,0,0
1508,16082,17,10,0,0
1509,16082,17,10,0,0
1510,16082,17,10,0,0
1511,16082,17,10,0,0
1512,16082,17,10,0,0
1513,16082,17,10,0,0
1514,16082,17,10,0,0
1515,16082,17,10,0,0
1516,16082,17,10,0,0
1517,16082,17,10,0,0
1518,16082,17,10,0,0
1519,16082,17,10,0,0
1520,16082,17,10,0,0
1521,16082,17,10,0,0
1522,16082,17,10,0,0
1523,16082,17,10,0,0
1524,16082,17,10,0,0
1525,16082,17,10,0,0
1526,16082,17,10,0,0
1527,16082,17,10,0,0
1528,16082,17,10,0,0
1529,16082,17,10,0,0
1530,16082,17,10,0,0
1531,16082,17,10,0,0
1532,16082,17,10,0,0
1533,16082,17,10,0,0
1534,16082,17,10,0,0
1535,16082,17,10,0,0
1536,16082,17,10,0,0
1537,16082,17,10,0,0
1538,16082,17,10,0,0
1539,16082,17,10,0,0
1540,16082,17,10,0,0
1541,16082,17,10,0,0
1542,16082,18,9,0,0
1543,16082,18,9,0,0
1544,16082,18,9,0,0
1545,16082,18,9,0,0
1546,16082,18,9,0,0
1547,16082,18,9,0,0
1548,16082,18,9,0,0
1549,16082,18,9,0,0
1550,16082,18,9,0,0
1551,16082,18,9,0,0
1552,16082,18,9,0,0
1553,16082,18,9,0,0
1554,16082,18,9,0,0
1555,16082,18,9,0,0
1556,16082,18,9,0,0
1557,16082,18,9,0,0
1558,16082,18,9,0,0
1559,16082,18,9,0,0
1560,16082,18,9,0,0
1561,16082,18,9,0,0
1562,16082,18,9,0,0
1563,16082,18,9,0,0
1564,16082,18,9,0,0
1565,16082,18,9,0,0
1566,16082,18,9,0,0
1567,16082,18,9,0,0
1568,16082,18,9,0,0
1569,16082,18,9,0,0
1570,16082,18,9,0,0
1571,16082,18,9,0,0
1572,16082,18,9,0,0
1573,16082,19,8,0,0
1574,16082,19,8,0,0
1575,16082,19,8,0,0
1576,16082,19,8,0,0
1577,16082,19,8,0,0
1578,16082,19,8,0,0
1579,16082,19,8,0,0
1580,16082,19,8,0,0
1581,16082,19,8,0,0
1582,16082,19,8,0,0
1583,16082,19,8,0,0
1584,16082,19,8,0,0
1585,16082,19,8,0,0
1586,16082,19,8,0,0
1587,16082,19,8,0,0
1588,16082,20,7,0,0
1589,16082,20,7,0,0
1590,16082,20,7,0,0
1591,16082,20,7,0,0
1592,16082,20,7,0,0
1593,16082,20,7,0,0
1594,16082,20,7,0,0
1595,16082,20,7,0,0
1596,16082,20,7,0,0
1597,16082,20,7,0,0
1598,16082,20,7,0,0
1599,16082,20,7,0,0
1600,16082,20,7,0,0
1601,16082,20,7,0,0
1602,16082,20,7,0,0
1603,16082,20,7,0,0
1604,16081,20,8,0,0
1605,16081,20,8,0,0
1606,16081,20,8,0,0
1607,16081,20,8,0,0
1608,16081,20,8,0,0
1609,16081,20,8,0,0
1610,16081,20,8,0,0
1611,16081,20,8,0,0
1612,16081,20,8,0,0
1613,16081,20,8,0,0
1614,16081,20,8,0,0
1615,16081,20,8,0,0
1616,16081,20,8,0,0
1617,16081,20,8,0,0
1618,16081,20,8,0,0
1619,16081,20,8,0,0
1620,16081,20,8,0,0
1621,16081,20,8,0,0
1622,16081,20,8,0,0
1623,16081,20,8,0,0
1624,16081,20,8,0,0
1625,16081,20,8,0,0
1626,16081,20,8,0,0
1627,16081,20,8,0,0
1628,16081,20,8,0,0
1629,16081,20,8,0,0
1630,16081,20,8,0,0
1631,16081,20,8,0,0
1632,16081,20,8,0,0
1633,16081,20,8,0,0
1634,16081,20,8,0,0
1635,16081,20,8,0,0
1636,16081,20,8,0,0
1637,16081,20,8,0,0
1638,16081,20,8,0,0
1639,16081,20,8,0,0
1640,16081,20,8,0,0
1641,16081,20,8,0,0
1642,16081,20,8,0,0
1643,16081,20,8,0,0
1644,16081,20,8,0,0
1645,16081,20,8,0,0
1646,16081,20,8,0,0
1647,16081,20,8,0,0
1648,16081,20,8,0,0
1649,16080,20,9,0,0
1650,16080,20,9,0,0
1651,16080,20,9,0,0
1652,16080,20,9,0,0
1653,16080,20,9,0,0
1654,16080,20,9,0,0
1655,16080,20,9,0,0
1656,16080,20,9,0,0
1657,16080,20,9,0,0
1658,16080,20,9,0,0
1659,16080,20,9,0,0
1660,16080,20,9,0,0
1661,16080,20,9,0,0
1662,16080,20,9,0,0
1663,16080,20,9,0,0
1664,16080,20,9,0,0
1665,16080,20,9,0,0
1666,16080,20,9,0,0
1667,16080,20,9,0,0
1668,16080,20,9,0,0
1669,16080,20,9,0,0
1670,16080,20,9,0,0
1671,16080,20,9,0,0
1672,16080,20,9,0,0
1673,16080,20,9,0,0
1674,16080,20,9,0,0
1675,16080,21,8,0,0
1676,16080,21,8,0,0
1677,16080,21,8,0,0
1678,16080,21,8,0,0
1679,16080,21,8,0,0
1680,16080,21,8,0,0
1681,16080,21,8,0,0
1682,16080,21,8,0,0
1683,16080,21,8,0,0
1684,16080,21,8,0,0
1685,16080,21,8,0,0
1686,16080,21,8,0,0
1687,16080,21,8,0,0
1688,16080,21,8,0,0
1689,16080,21,8,0,0
1690,16080,21,8,0,0
1691,16080,21,8,0,0
1692,16080,21,8,0,0
1693,16080,21,8,0,0
1694,16080,21,8,0,0
1695,16080,21,8,0,0
1696,16080,21,8,0,0
1697,16080,21,8,0,0
1698,16080,21,8,0,0
1699,16080,21,8,0,0
1700,16080,21,8,0,0
1701,16080,21,8,0,0
1702,16080,21,8,0,0
1703,16079,21,9,0,0
1704,16079,21,9,0,0
1705,16079,21,9,0,0
1706,16079,21,9,0,0
1707,16079,21,9,0,0
1708,16079,21,9,0,0
1709,16079,21,9,0,0
1710,16079,21,9,0,0
1711,16079,21,9,0,0
1712,16079,21,9,0,0
1713,16079,21,9,0,0
1714,16079,21,9,0,0
1715,16079,21,9,0,0
1716,16079,21,9,0,0
1717,16079,21,9,0,0
1718,16079,21,9,0,0
1719,16079,21,9,0,0
1720,16079,21,9,0,0
1721,16079,21,9,0,0
1722,16079,21,9,0,0
1723,16079,21,9,0,0
1724,16079,21,9,0,0
1725,16079,21,9,0,0
1726,16079,21,9,0,0
1727,16079,21,9,0,0
1728,16079,21,9,0,0
1729,16079,21,9,0,0
1730,16079,21,9,0,0
1731,16079,21,9,0,0
1732,16079,21,9,0,0
1733,16079,21,9,0,0
1734,16079,21,9,0,0
1735,16079,21,9,0,0
1736,16079,21,9,0,0
1737,16079,21,9,0,0
1738,16079,21,9,0,0
1739,16079,21,9,0,0
1740,16079,21,9,0,0
1741,16079,21,9,0,0
1742,16079,21,9,0,0
1743,16079,21,9,0,0
1744,16079,21,9,0,0
1745,16079,21,9,0,0
1746,16079,21,9,0,0
1747,16079,21,9,0,0
1748,16079,21,9,0,0
1749,16078,21,10,0,0
1750,16078,21,10,0,0
1751,16078,21,10,0,0
1752,16078,21,10,0,0
1753,16078,21,10,0,0
1754,16078,21,10,0,0
1755,16078,21,10,0,0
1756,16078,21,10,0,0
1757,16078,21,10,0,0
1758,16078,21,10,0,0
1759,16078,21,10,0,0
1760,16078,21,10,0,0
1761,16078,21,10,0,0
1762,16078,21,10,0,0
1763,16078,21,10,0,0
1764,16078,21,10,0,0
1765,16078,21,10,0,0
1766,16078,21,10,0,0
1767,16078,21,10,0,0
1768,16078,21,10,0,0
1769,16078,21,10,0,0
1770,16078,21,10,0,0
1771,16078,21,10,0,0
1772,16078,21,10,0,0
1773,16078,21,10,0,0
1774,16078,21,10,0,0
1775,16078,21,10,0,0
1776,16078,21,10,0,0
1777,16078,21,10,0,0
1778,16078,21,10,0,0
1779,16078,21,10,0,0
1780,16078,21,10,0,0
1781,16078,21,10,0,0
1782,16078,21,10,0,0
1783,16078,21,10,0,0
1784,16078,21,10,0,0
1785,16078,21,10,0,0
1786,16078,21,10,0,0
1787,16078,21,10,0,0
1788,16078,22,9,0,0
1789,16078,22,9,0,0
1790,16078,22,9,0,0
1791,16078,22,9,0,0
1792,16078,22,9,0,0
1793,16078,22,9,0,0
1794,16078,22,9,0,0
1795,16078,22,9,0,0
1796,16078,22,9,0,0
1797,16078,22,9,0,0
1798,16078,22,9,0,0
1799,16078,22,9,0,0
1800,16078,22,9,0,0
1801,16078,22,9,0,0
1802,16078,22,9,0,0
1803,16078,22,9,0,0
1804,16078,22,9,0,0
1805,16078,22,9,0,0
1806,16078,22,9,0,0
1807,16078,22,9,0,0
1808,16078,22,9,0,0
1809,16078,22,9,0,0
1810,16078,22,9,0,0
1811,16078,22,9,0,0
1812,16078,22,9,0,0
1813,16078,22,9,0,0
1814,16078,22,9,0,0
1815,16078,22,9,0,0
1816,16078,22,9,0,0
1817,16078,22,9,0,0
1818,16078,22,9,0,0
1819,16078,22,9,0,0
1820,16078,22,9,0,0
1821,16078,22,9,0,0
1822,16078,22,9,0,0
1823,16078,22,9,0,0
1824,16078,22,9,0,0
1825,16078,22,9,0,0
1826,16078,22,9,0,0
1827,16078,22,9,0,0
1828,16078,22,9,0,0
1829,16078,22,9,0,0
1830,16078,22,9,0,0
1831,16078,22,9,0,0
1832,16078,22,9,0,0
1833,16078,22,9,0,0
1834,16078,22,9,0,0
1835,16078,22,9,0,0
1836,16078,22,9,0,0
1837,16078,22,9,0,0
1838,16078,22,9,0,0
1839,16078,22,9,0,0
1840,16078,22,9,0,0
1841,16078,22,9,0,0
1842,16078,22,9,0,0
1843,16078,22,9,0,0
1844,16078,22,9,0,0
1845,16078,22,9,0,0
1846,16078,22,9,0,0
1847,16078,22,9,0,0
1848,16078,22,9,0,0
1849,16078,22,9,0,0
1850,16078,22,9,0,0
1851,16078,22,9,0,0
1852,16078,22,9,0,0
1853,16078,22,9,0,0
1854,16078,22,9,0,0
1855,16078,22,9,0,0
1856,16078,22,9,0,0
1857,16078,22,9,0,0
1858,16078,22,9,0,0
1859,16078,22,9,0,0
1860,16078,22,9,0,0
1861,16078,22,9,0,0
1862,16078,22,9,0,0
1863,16078,22,9,0,0
1864,16078,22,9,0,0
1865,16078,22,9,0,0
1866,16077,22,10,0,0
1867,16077,22,10,0,0
1868,16077,22,10,0,0
1869,16077,22,10,0,0
1870,16077,22,10,0,0
1871,16077,22,10,0,0
1872,16077,22,10,0,0
1873,16077,22,10,0,0
1874,16077,22,10,0,0
1875,16077,22,10,0,0
1876,16077,22,10,0,0
1877,16077,22,10,0,0
1878,16077,22,10,0,0
1879,16077,22,10,0,0
1880,16077,22,10,0,0
1881,16077,22,10,0,0
1882,16077,22,10,0,0
1883,16077,22,10,0,0
1884,16077,22,10,0,0
1885,16077,22,10,0,0
1886,16077,22,10,0,0
1887,16077,22,10,0,0
1888,16077,22,10,0,0
1889,16077,22,10,0,0
1890,16077,22,10,0,0
1891,16077,22,10,0,0
1892,16077,22,10,0,0
1893,16077,22,10,0,0
1894,16077,22,10,0,0
1895,16077,22,10,0,0
1896,16077,23,9,0,0
1897,16077,23,9,0,0
1898,16077,23,9,0,0
1899,16077,23,9,0,0
1900,16077,23,9,0,0
1901,16077,23,9,0,0
1902,16077,23,9,0,0
1903,16077,23,9,0,0
1904,16077,23,9,0,0
1905,16077,23,9,0,0
1906,16077,23,9,0,0
1907,16077,23,9,0,0
1908,16077,23,9,0,0
1909,16077,23,9,0,0
1910,16077,23,9,0,0
1911,16077,23,9,0,0
1912,16077,23,9,0,0
1913,16077,23,9,0,0
1914,16077,23,9,0,0
1915,16077,23,9,0,0
1916,16077,23,9,0,0
1917,16077,23,9,0,0
1918,16077,23,9,0,0
1919,16077,24,8,0,0
1920,16077,24,8,0,0
1921,16077,24,8,0,0
1922,16077,24,8,0,0
1923,16077,24,8,0,0
1924,16077,24,8,0,0
1925,16077,24,8,0,0
1926,16077,24,8,0,0
1927,16077,24,8,0,0
1928,16077,24,8,0,0
1929,16077,24,8,0,0
1930,16077,24,8,0,0
1931,16077,24,8,0,0
1932,16077,24,8,0,0
1933,16076,24,9,0,0
1934,16076,24,9,0,0
1935,16076,24,9,0,0
1936,16076,24,9,0,0
1937,16076,24,9,0,0
1938,16076,24,9,0,0
1939,16076,24,9,0,0
1940,16076,24,9,0,0
1941,16076,24,9,0,0
1942,16076,24,9,0,0
1943,16076,24,9,0,0
1944,16076,24,9,0,0
1945,16076,24,9,0,0
1946,16076,24,9,0,0
1947,16076,24,9,0,0
1948,16076,24,9,0,0
1949,16076,24,9,0,0
1950,16076,24,9,0,0
1951,16076,24,9,0,0
1952,16076,24,9,0,0
1953,16076,25,8,0,0
1954,16076,25,8,0,0
1955,16076,25,8,0,0
1956,16076,25,8,0,0
1957,16076,25,8,0,0
1958,16076,25,8,0,0
1959,16076,25,8,0,0
1960,16076,25,8,0,0
1961,16076,25,8,0,0
1962,16076,25,8,0,0
1963,16076,25,8,0,0
1964,16076,25,8,0,0
1965,16076,25,8,0,0
1966,16076,25,8,0,0
1967,16076,25,8,0,0
1968,16076,25,8,0,0
1969,16076,25,8,0,0
1970,16076,25,8,0,0
1971,16076,25,8,0,0
1972,16076,25,8,0,0
1973,16076,25,8,0,0
1974,16076,25,8,0,0
1975,16076,25,8,0,0
1976,16076,25,8,0,0
1977,16076,25,8,0,0
1978,16076,25,8,0,0
1979,16076,25,8,0,0
1980,16076,25,8,0,0
1981,16076,25,8,0,0
1982,16076,25,8,0,0
1983,16076,25,8,0,0
1984,16076,25,8,0,0
1985,16076,25,8,0,0
1986,16076,25,8,0,0
1987,16076,25,8,0,0
1988,16076,25,8,0,0
1989,16076,25,8,0,0
1990,16076,25,8,0,0
1991,16076,25,8,0,0
1992,16076,25,8,0,0
1993,16076,25,8,0,0
1994,16076,25,8,0,0
1995,16076,25,8,0,0
1996,16076,25,8,0,0
1997,16076,25,8,0,0
1998,16076,25,8,0,0
1999,16076,25,8,0,0
2000,16076,25,8,0,0
2001,16075,25,9,0,0
2002,16075,25,9,0,0
2003,16075,25,9,0,0
2004,16075,25,9,0,0
2005,16075,25,9,0,0
2006,16075,25,9,0,0
2007,16075,25,9,0,0
2008,16075,25,9,0,0
2009,16075,25,9,0,0
2010,16075,25,9,0,0
2011,16075,25,9,0,0
2012,16075,25,9,0,0
2013,16075,25,9,0,0
2014,16075,25,9,0,0
2015,16075,25,9,0,0
2016,16075,25,9,0,0
2017,16075,15,9,10,0
2018,16075,15,9,10,0
2019,16075,15,9,10,0
2020,16075,15,9,10,0
2021,16075,15,9,10,0
2022,16075,15,9,10,0
2023,16075,15,9,10,0
2024,16075,15,9,10,0
2025,16075,15,9,10,0
2026,16075,15,9,10,0
2027,16075,15,9,10,0
2028,16075,15,9,10,0
2029,16075,15,9,10,0
2030,16075,15,9,10,0
2031,16075,15,9,10,0
2032,16075,15,9,10,0
2033,16075,15,9,10,0
2034,16075,15,9,10,0
2035,16075,15,9,10,0
2036,16075,15,9,10,0
2037,16075,15,9,10,0
2038,16075,15,9,10,0
2039,16075,15,9,10,0
2040,16075,15,9,10,0
2041,16075,16,8,10,0
2042,16075,16,8,10,0
2043,16075,16,8,10,0
2044,16075,16,8,10,0
2045,16075,16,8,10,0
2046,16075,16,8,10,0
2047,16075,16,8,10,0
2048,16075,16,8,10,0
2049,16075,16,8,10,0
2050,16075,16,8,10,0
2051,16075,16,8,10,0
2052,16075,16,8,10,0
2053,16075,16,8,10,0
2054,16075,16,8,10,0
2055,16075,16,8,10,0
2056,16075,16,8,10,0
2057,16075,16,8,10,0
2058,16075,16,8,10,0
2059,16075,16,8,10,0
2060,16075,16,8,10,0
2061,16075,16,8,10,0
2062,16075,16,8,10,0
2063,16075,16,8,10,0
2064,16075,16,8,10,0
2065,16075,16,8,10,0
2066,16075,16,8,10,0
2067,16075,16,8,10,0
2068,16075,16,8,10,0
2069,16075,16,8,10,0
2070,16075,16,8,10,0
2071,16075,16,8,10,0
2072,16075,16,8,10,0
2073,16075,16,8,10,0
2074,16075,16,8,10,0
2075,16075,16,8,10,0
2076,16075,16,8,10,0
2077,16075,16,8,10,0
2078,16075,16,8,10,0
2079,16075,16,8,10,0
2080,16075,16,8,10,0
2081,16075,16,8,10,0
2082,16075,16,8,10,0
2083,16075,16,8,10,0
2084,16075,16,8,10,0
2085,16075,16,8,10,0
2086,16075,16,8,10,0
2087,16075,16,8,10,0
2088,16075,16,8,10,0
2089,16075,16,8,10,0
2090,16075,16,8,10,0
2091,16075,16,8,10,0
2092,16075,16,8,10,0
2093,16075,17,7,10,0
2094,16075,17,7,10,0
2095,16075,17,7,10,0
2096,16075,17,7,10,0
2097,16075,17,7,10,0
2098,16075,17,7,10,0
2099,16075,17,7,10,0
2100,16075,17,7,10,0
2101,16075,17,7,10,0
2102,16075,17,7,10,0
2103,16075,17,7,10,0
2104,16075,17,7,10,0
2105,16075,17,7,10,0
2106,16075,17,7,10,0
2107,16075,17,7,10,0
2108,16075,17,7,10,0
2109,16075,17,7,10,0
2110,16075,17,7,10,0
2111,16075,17,7,10,0
2112,16075,17,7,10,0
2113,16075,17,7,10,0
2114,16075,17,7,10,0
2115,16075,17,7,10,0
2116,16075,17,7,10,0
2117,16075,17,7,10,0
2118,16075,17,7,10,0
2119,16075,17,7,10,0
2120,16075,17,7,10,0
2121,16075,17,7,10,0
2122,16075,17,7,10,0
2123,16075,17,7,10,0
2124,16075,17,7,10,0
2125,16075,17,7,10,0
2126,16075,17,7,10,0
2127,16075,17,7,10,0
2128,16075,17,7,10,0
2129,16075,17,7,10,0
2130,16075,17,7,10,0
2131,16075,17,7,10,0
2132,16075,17,7,10,0
2133,16075,17,7,10,0
2134,16075,17,7,10,0
2135,16075,17,7,10,0
2136,16075,17,7,10,0
2137,16075,17,7,10,0
2138,16075,17,7,10,0
2139,16075,17,7,10,0
2140,16075,17,7,10,0
2141,16075,17,7,10,0
2142,16075,17,7,10,0
2143,16075,17,7,10,0
2144,16075,17,7,10,0
2145,16075,17,7,10,0
2146,16075,17,7,10,0
2147,16075,17,7,10,0
2148,16075,17,7,10,0
